Date,returns,volatility_20,trend_strength,range_20,regime,Close
2015-05-08,0.0166557281676953,0.011636424811809,-0.018761719913073,0.0141708247668744,1,8191.5
2015-05-11,0.016327900872856,0.0122473190471693,-0.0198685911613942,0.014529153241827,1,8325.25
2015-05-12,-0.023819081071139,0.0129315969816909,-0.0222369269822811,0.0152425024761603,1,8126.9501953125
2015-05-13,0.0133506416789144,0.0134667709632794,-0.0242206228114719,0.0159388118914687,1,8235.4501953125
2015-05-14,-0.0013660455388829,0.0133000376226959,-0.0265521194446308,0.0160901378739741,1,8224.2001953125
2015-05-15,0.004638677701966,0.0131578423174266,-0.0281959796567168,0.0158389156149851,1,8262.349609375
2015-05-18,0.0134708389879449,0.0134411986478545,-0.0284853928610121,0.0159122700368656,1,8373.650390625
2015-05-19,-0.00095537783724,0.01282755031067,-0.0276194090468276,0.0152997903685017,1,8365.650390625
2015-05-20,0.0068852517957898,0.0127844416811478,-0.0260390445436293,0.0148938690846105,1,8423.25
2015-05-21,-0.0002671177989493,0.0127102043925368,-0.02493810614927,0.0142928131647304,1,8421.0
2015-05-22,0.004506613859696,0.0127156447085792,-0.0234778888203934,0.0138484091605839,1,8458.9501953125
2015-05-25,-0.0104859578629098,0.012688009521555,-0.0222019830917549,0.0134706086569041,1,8370.25
2015-05-26,-0.0036916926764433,0.0124427102324371,-0.0205976704406359,0.0130193193410002,1,8339.349609375
2015-05-27,-0.0005695887835976,0.0123046484830684,-0.0194606245075648,0.0126673096077237,1,8334.599609375
2015-05-28,-0.0018716687190891,0.0122392939244034,-0.017929181531999,0.0126943177004169,1,8319.0
2015-05-29,0.0137817514875586,0.0124424660390257,-0.0159360241419792,0.012996327582702,1,8433.650390625
2015-06-01,-2.964315431874809e-05,0.0117988334444168,-0.0148681086620756,0.0126090075121802,1,8433.400390625
2015-06-02,-0.0233535924051987,0.0129667861700393,-0.0142536405895155,0.0134895174436313,1,8236.4501953125
2015-06-03,-0.0123050701762186,0.011696926424148,-0.0127360112784497,0.0128283619208311,1,8135.10009765625
2015-06-04,-0.0005470363313393,0.0116353377793275,-0.0111147630221607,0.0126851234709027,1,8130.64990234375
2015-06-05,-0.0019616767691168,0.0110038855333446,-0.0104971451659818,0.0126253659694048,1,8114.7001953125
2015-06-08,-0.0086941342588976,0.0104065618577504,-0.0109775550881182,0.0126005065600091,1,8044.14990234375
2015-06-09,-0.0027038282806817,0.0090192287172237,-0.0103719683345681,0.0116242922193651,1,8022.39990234375
2015-06-10,0.0127206689034458,0.0089688718855952,-0.0100738914108145,0.011412128655468,1,8124.4501953125
2015-06-11,-0.0195828756200689,0.0099209715261668,-0.0107300699023124,0.01209611608845,1,7965.35009765625
2015-06-12,0.0022032684655837,0.0098557352027968,-0.0115541588269117,0.0120370296102168,1,7982.89990234375
2015-06-15,0.0038833006024412,0.0092977760215024,-0.0125771546217873,0.0120684771633663,1,8013.89990234375
2015-06-16,0.0041677463845015,0.0094024585049176,-0.0134361705172834,0.0121941817185609,1,8047.2998046875
2015-06-17,0.00549873884085,0.0093392060001753,-0.0142563992001583,0.0124470758197876,1,8091.5498046875
2015-06-18,0.0102638301652222,0.009728722897501,-0.0145876157643534,0.012588481751035,1,8174.60009765625
2015-06-19,0.0061593346530415,0.0097887131923899,-0.0149634700066429,0.0125161809393615,1,8224.9501953125
2015-06-22,0.0155805702185933,0.0102342881198843,-0.0142086559295744,0.0127221488498984,1,8353.099609375
2015-06-23,0.0034059446963339,0.010224510901898,-0.0130099739987204,0.0127481082990408,1,8381.5498046875
2015-06-24,-0.0024697336166782,0.0102418524765182,-0.0118510210836681,0.0128518382033157,1,8360.849609375
2015-06-25,0.0044433750588388,0.010271687195986,-0.0103312672411323,0.0128423407388925,1,8398.0
2015-06-26,-0.0020124304149797,0.0097947520570752,-0.0098692693904277,0.0124337460905225,1,8381.099609375
2015-06-29,-0.0074810253632906,0.0099260976935895,-0.009875903559475,0.0128718822706994,1,8318.400390625
2015-06-30,0.0060227456028039,0.0084520697089027,-0.0088851418064106,0.0120129117545891,1,8368.5
2015-07-01,0.0101033404657346,0.0080970711624637,-0.0071404774308873,0.0117959932096999,1,8453.0498046875
2015-07-02,-0.000964079740543,0.0081043738872109,-0.0052740604739449,0.0114333924348769,1,8444.900390625
2015-07-03,0.0047365863597876,0.0080734666848252,-0.0032413665608769,0.0113073146170475,1,8484.900390625
2015-07-06,0.0043901517148223,0.0076582069917308,-0.0008722137320932,0.01154540499726,0,8522.150390625
2015-07-07,-0.001331892235789,0.0076111977767267,0.0013633080060845,0.0116766163121049,0,8510.7998046875
2015-07-08,-0.0173602955527897,0.0085060160781111,0.0026182504596475,0.0115802225107812,1,8363.0498046875
2015-07-09,-0.0041252893149892,0.0070726831062359,0.0045983046863115,0.0107587208480828,0,8328.5498046875
2015-07-10,0.0038422055160178,0.0070815326708977,0.0064452715704998,0.0107813438520781,0,8360.5498046875
2015-07-13,0.0118533575246375,0.0073905966538311,0.0088270473538831,0.0107643392204664,0,8459.650390625
2015-07-14,-0.0006561478304294,0.0074200732901025,0.0109682630561025,0.01041607650278,0,8454.099609375
2015-07-15,0.0082445438938532,0.0075035089914777,0.0125344610029718,0.0102744418213452,0,8523.7998046875
2015-07-16,0.0098840894824474,0.0074836356556937,0.0138017937619578,0.0101791053406502,0,8608.0498046875
2015-07-17,0.0002090839073118,0.007453457279318,0.0150971061113021,0.0101330510373885,0,8609.849609375
2015-07-20,-0.0007432666484129,0.0067885561275595,0.0159233292687087,0.0098406774158326,0,8603.4501953125
2015-07-21,-0.0086012004858606,0.0071332724862749,0.0158292264393199,0.0102171910844557,0,8529.4501953125
2015-07-22,0.0121988876545269,0.0075126650335462,0.0164949231259719,0.0105653238336632,0,8633.5
2015-07-23,-0.0050617009686106,0.0076253012734997,0.0167536742338477,0.0104789478219391,0,8589.7998046875
2015-07-24,-0.0079454703895143,0.0078666964490726,0.0169636323512146,0.0105120814763769,0,8521.5498046875
2015-07-27,-0.018840446675461,0.008849362247147,0.0172497869492442,0.0105489513469093,0,8361.0
2015-07-28,-0.0028704700394689,0.0087693601114511,0.0171308584114541,0.0105303483633858,0,8337.0
2015-07-29,0.0045639684163967,0.0085121185342937,0.0167808462501021,0.0101281356913124,0,8375.0498046875
2015-07-30,0.0055820563567077,0.008615681109573,0.0166404219173727,0.0101559014195705,0,8421.7998046875
2015-07-31,0.013185994355469,0.0090610534884783,0.0167476882792179,0.0103137306718086,0,8532.849609375
2015-08-03,0.0011954031512864,0.0090135768708234,0.0164518705935591,0.0097781496225958,0,8543.0498046875
2015-08-04,-0.0030608991707097,0.0090369120701818,0.0160561136783639,0.0100091305922796,0,8516.900390625
2015-08-05,0.0059939417330385,0.0081286893056442,0.0167148287588435,0.0095834504303911,0,8567.9501953125
2015-08-06,0.0024160032260487,0.0080323740290932,0.0176146128517669,0.0094384097572922,0,8588.650390625
2015-08-07,-0.0028002980859778,0.0080706921899311,0.0185159681287736,0.0093219123889298,0,8564.599609375
2015-08-10,-0.0045536279311072,0.007762807521305,0.0186856614068608,0.0093605826628668,0,8525.599609375
2015-08-11,-0.0074188330320424,0.0079568727967101,0.0181849927898277,0.0097076789930598,0,8462.349609375
2015-08-12,-0.0133413790819306,0.0082495699903781,0.0166225214114118,0.0099588926333748,0,8349.4501953125
2015-08-13,0.0007664473603414,0.0078591067329879,0.0145707116936812,0.0100707626767194,0,8355.849609375
2015-08-14,0.019471412593395,0.0091484511966809,0.0130490761785247,0.0106555317649888,0,8518.5498046875
2015-08-17,-0.0048423735196454,0.0092001198044064,0.0112521647755482,0.0108820469091935,0,8477.2998046875
2015-08-18,-0.0012680924643075,0.0090127964087169,0.009808881593809,0.0106709277477157,0,8466.5498046875
2015-08-19,0.0033780685872379,0.0085724156352132,0.0080962270287618,0.0103859274592605,0,8495.150390625
2015-08-20,-0.0144082664810828,0.0090594776734613,0.0058314270437185,0.0107603258913751,0,8372.75
2015-08-21,-0.0086948499223672,0.0090901687482527,0.003759251913968,0.0109016957708299,0,8299.9501953125
2015-08-24,-0.0591509808805563,0.0154402806742952,0.0009701507789049,0.0119215790117206,1,7809.0
2015-08-25,0.0091817384188115,0.0156907900782097,-0.0013440432937996,0.0131057377558289,1,7880.7001953125
2015-08-26,-0.0112743912919183,0.0157050759043424,-0.0040990794843617,0.01383019786533,1,7791.85009765625
2015-08-27,0.0201621047231779,0.0164678326319818,-0.0063767006528292,0.0141669764438384,1,7948.9501953125
2015-08-28,0.0066675471222921,0.0161980660050667,-0.0090084509593445,0.0143886765038604,1,8001.9501953125
2015-08-31,-0.0038303650831211,0.0161672182090625,-0.0115123831031659,0.0146617634515584,1,7971.2998046875
2015-09-01,-0.0232646759719408,0.0167694818014032,-0.0144678503621448,0.0151481193445733,1,7785.85009765625
2015-09-02,-0.0088429775544967,0.0166157162390207,-0.0180349214361084,0.015937729456857,1,7717.0
2015-09-03,0.0137359077361669,0.0170711420103897,-0.0212639131546067,0.0162038403704737,1,7823.0
2015-09-04,-0.0214687709718138,0.0174779054480497,-0.0250109036845992,0.0171143040796767,1,7655.0498046875
2015-09-07,-0.0125733995801127,0.0175481185392457,-0.0290363942499324,0.0174412945232863,1,7558.7998046875
2015-09-08,0.0171257605251329,0.0182758611155157,-0.0321024301663956,0.0179418301463431,1,7688.25
2015-09-09,0.0169544561709427,0.0187642639618168,-0.0338200647117516,0.0178102856020959,1,7818.60009765625
2015-09-10,-0.0039009540862875,0.0187425428153531,-0.0357135166839862,0.0181807115221748,1,7788.10009765625
2015-09-11,0.0001540436070679,0.0179875421947149,-0.0384985023259878,0.0179804217427719,1,7789.2998046875
2015-09-14,0.0106492492768839,0.018294256751177,-0.0406473359845498,0.0181256761106944,1,7872.25
2015-09-15,-0.0054812667717297,0.018291055390971,-0.0429255303045224,0.0180939843892568,1,7829.10009765625
2015-09-16,0.0089473635301291,0.0184469203824463,-0.0454645060740877,0.017921370899427,1,7899.14990234375
2015-09-18,0.0104758108180029,0.0185091023003585,-0.0470344253666905,0.0176968650397595,1,7981.89990234375
2015-09-21,-0.000601336116241,0.0184484984731605,-0.0481084871835035,0.01761023176544,1,7977.10009765625
2015-09-22,-0.0206967564196365,0.0134983421781365,-0.0465887960893843,0.0172459750816619,1,7812.0
2015-09-23,0.0043459031378008,0.0133699144473157,-0.0453864908841082,0.0166255168588682,1,7845.9501953125
2015-09-24,0.0028740693129778,0.0131215388255406,-0.043390156513896,0.0162184862947936,1,7868.5
2015-09-28,-0.0092520562607231,0.0124409694633228,-0.0424257786007076,0.0162611553502432,1,7795.7001953125
2015-09-29,0.0061058799315578,0.0124236118552894,-0.0415983308835413,0.0169482393728003,1,7843.2998046875
2015-09-30,0.0134637334139819,0.0128068505567069,-0.0401949635742507,0.0168716191841139,1,7948.89990234375
2015-10-01,0.0002516071437017,0.0115858351710572,-0.0378140302266929,0.0161869741515947,1,7950.89990234375
2015-10-05,0.0211799801798673,0.0121587621548102,-0.0341183439374163,0.0158913015782811,1,8119.2998046875
2015-10-06,0.0041382999106465,0.0118829915020602,-0.0310443565133476,0.0158240812004813,1,8152.89990234375
2015-10-07,0.0030050657181448,0.0105046239114378,-0.0269989417101056,0.0150035317866401,1,8177.39990234375
2015-10-08,-0.0058759269769512,0.0100676783565744,-0.022920521653626,0.0145098706200877,1,8129.35009765625
2015-10-09,0.0074237296870323,0.0096097003068128,-0.01946855105773,0.0138951897392574,1,8189.7001953125
2015-10-12,-0.0056290336101235,0.0092287020432848,-0.016899638390411,0.0140880531504767,1,8143.60009765625
2015-10-13,-0.0014612581906097,0.0091613791510796,-0.0140698057281532,0.0135596497285911,1,8131.7001953125
2015-10-14,-0.0029268532283653,0.0092232995865037,-0.0110605359602232,0.013150831224221,1,8107.89990234375
2015-10-15,0.0088309054772066,0.0091426488215916,-0.0082661694545653,0.0127720826106313,1,8179.5
2015-10-16,0.0071704126933187,0.009038074846398,-0.0050447983394459,0.0128589202624427,1,8238.150390625
2015-10-19,0.004479089639404,0.0089271609396081,-0.0019895806619372,0.0127402847917436,1,8275.0498046875
2015-10-20,-0.0016192547934769,0.0087568495941274,0.0005578772004956,0.012511666370187,1,8261.650390625
2015-10-21,-0.0012043834878066,0.008766442395804,0.0030423169696317,0.0124811381688257,1,8251.7001953125
2015-10-23,0.005301937657024,0.0070193501934392,0.0066221773075607,0.0112697968081783,0,8295.4501953125
2015-10-26,-0.0042071725829565,0.0071933564246687,0.0097065995994219,0.0107623475220572,0,8260.5498046875
2015-10-27,-0.0033471638954116,0.0073144843889362,0.0122668773218108,0.0103391306448559,0,8232.900390625
2015-10-28,-0.0074943449313147,0.007177768971429,0.0150698218413771,0.0101322702215997,0,8171.2001953125
2015-10-29,-0.0072755768909693,0.0074313066686202,0.0177718960467349,0.0091349222389198,0,8111.75
2015-10-30,-0.0056646463848737,0.0070606758546789,0.0195460829566158,0.0092420190114906,0,8065.7998046875
2015-11-02,-0.0018597039801661,0.0070843226720868,0.0212286058059258,0.0091583315843895,0,8050.7998046875
2015-11-03,0.0012297400090901,0.0051933597153048,0.0219716666111823,0.0088214737275326,0,8060.7001953125
2015-11-04,-0.0025432033822472,0.0051036166741986,0.0221170801776852,0.0088557855298941,0,8040.2001953125
2015-11-05,-0.0105407823115412,0.0054737668758249,0.0216092471979111,0.0090608024684842,0,7955.4501953125
2015-11-06,-0.000144604088613,0.0053740569372099,0.0201418844193498,0.0089825897791186,0,7954.2998046875
2015-11-09,-0.00491553126423,0.0050453714196569,0.0183357207573719,0.0094664789022765,0,7915.2001953125
2015-11-10,-0.0166578348497532,0.0060090914539503,0.016102595878771,0.0094735129690517,0,7783.35009765625
2015-11-13,-0.002710927478722,0.0060070370803869,0.0142643046452946,0.0093791540727981,0,7762.25
2015-11-16,0.0057135621316306,0.0062651210997298,0.0128731990970019,0.0099129751512368,0,7806.60009765625
2015-11-17,0.0039645564834993,0.0059120873632672,0.0110697784677547,0.0099719214758188,0,7837.5498046875
2015-11-18,-0.0134927372246812,0.0060084813460176,0.0080330283078135,0.0101379191797637,0,7731.7998046875
2015-11-19,0.0143498536065607,0.006992832819947,0.0050065544255043,0.0104432384913208,0,7842.75
2015-11-20,0.0017595619760288,0.0070596907293571,0.0023839290209794,0.0106181282866014,0,7856.5498046875
2015-11-23,-0.000929136181781,0.0070625903280807,-0.0006239824518116,0.0104831945383035,0,7849.25
2015-11-24,-0.0022486100383795,0.0068228350384648,-0.004209255587688,0.0105661801112551,0,7831.60009765625
2015-11-26,0.0066652671715032,0.0071350667011644,-0.0070530458451983,0.0104690987563779,0,7883.7998046875
2015-11-27,0.007471066247773,0.0074549656350838,-0.0091759069914424,0.0108205342083185,1,7942.7001953125
2015-11-30,-0.0009379927643368,0.0073329779817799,-0.0110153261850353,0.0106197370482786,1,7935.25
2015-12-01,0.0024762801857218,0.00724814166309,-0.0124046787065237,0.0103556088655864,1,7954.89990234375
2015-12-02,-0.0029604149614204,0.0071804856413662,-0.0133904770138709,0.0101569986469856,1,7931.35009765625
2015-12-03,-0.0084727309329539,0.0073805693414049,-0.0146428343119687,0.0101278103955022,1,7864.14990234375
2015-12-04,-0.0104588545515246,0.0076407213493361,-0.0160961683260831,0.0099959166550011,1,7781.89990234375
2015-12-07,-0.0021203048364873,0.0076389393268082,-0.0172815005467593,0.0099546106486224,1,7765.39990234375
2015-12-08,-0.0082030169511326,0.007513550978593,-0.0181917461598471,0.0099642051804943,1,7701.7001953125
2015-12-09,-0.0115818836166577,0.0078262830378576,-0.019840788332482,0.0101135479350312,1,7612.5
2015-12-10,0.009300466954023,0.0081999221332252,-0.0208936128107659,0.0095979188025726,1,7683.2998046875
2015-12-11,-0.0094815523573029,0.0076373092533239,-0.0213437393794678,0.0097161347369895,1,7610.4501953125
2015-12-14,0.0052033202187422,0.0077533193871449,-0.0216896443568283,0.0101693284618143,1,7650.0498046875
2015-12-15,0.0066470283141284,0.0077966429611131,-0.0220030170185881,0.0098894139611696,1,7700.89990234375
2015-12-16,0.0064927476832652,0.0078953114401065,-0.0220606875237913,0.0098516481146334,1,7750.89990234375
2015-12-17,0.0120566897379543,0.0077525420389139,-0.0210928484871315,0.0098215449251058,1,7844.35009765625
2015-12-18,-0.0105043631808796,0.0074439073579493,-0.0207214882372081,0.0097846447386607,1,7761.9501953125
2015-12-21,0.0093404361243882,0.0077512202050227,-0.020076292406499,0.0099020759803858,1,7834.4501953125
2015-12-22,-0.0061714729752418,0.00786805453638,-0.0195085662125326,0.010014909568123,1,7786.10009765625
2015-12-23,0.010255467648083,0.0082010366953399,-0.0186418478563362,0.0099347973403912,1,7865.9501953125
2015-12-24,-0.0006229877514251,0.0080617530127303,-0.0179722492783701,0.0098606199664059,1,7861.0498046875
2015-12-28,0.0081541396186075,0.0080969468023402,-0.0175418730861562,0.0098260907940784,1,7925.14990234375
2015-12-29,0.0004795231655652,0.0080952399606906,-0.0170789900095319,0.0098023424025004,1,7928.9501953125
2015-12-30,-0.0041241519377724,0.0081231005391127,-0.0169239506826786,0.0099111286543403,1,7896.25
2015-12-31,0.0063447962838372,0.0082307988034143,-0.0162502213324585,0.0098845148832587,1,7946.35009765625
2016-01-04,-0.0195121396695674,0.0091560004408619,-0.0155990988543639,0.010513397483575,1,7791.2998046875
2016-01-05,-0.0008535035886758,0.0088487663370407,-0.0143593065381574,0.0106562063382348,1,7784.64990234375
2016-01-06,-0.0056071760312057,0.0089278769663875,-0.0132128325178371,0.0106603997934148,1,7741.0
2016-01-07,-0.022309804329221,0.0100826906989363,-0.0123470678885269,0.0108852615444989,1,7568.2998046875
2016-01-08,0.0043669375978314,0.0098142509404252,-0.0106737596320756,0.0106039998927095,1,7601.35009765625
2016-01-11,-0.0049333341469908,0.0096163330368803,-0.0096780703275716,0.0108027998208792,1,7563.85009765625
2016-01-12,-0.0070797665576877,0.0095158811476457,-0.0084900669006682,0.0106325745084965,1,7510.2998046875
2016-01-13,0.0069371528449146,0.0095794000385761,-0.0075066707032701,0.0109865861245114,1,7562.39990234375
2016-01-14,-0.0033851816866119,0.0094454091880938,-0.0070958762062488,0.0115359088055313,1,7536.7998046875
2016-01-15,-0.0131355485836875,0.0096399368181118,-0.0075043116326795,0.0120791350220821,1,7437.7998046875
2016-01-18,-0.0116700915548703,0.0092698986991284,-0.008889128791754,0.0122094203451781,1,7351.0
2016-01-19,0.0114406336085226,0.0096509418220571,-0.0093964676670927,0.0123391222488915,1,7435.10009765625
2016-01-20,-0.0169197847125697,0.0097971782632778,-0.010915124696606,0.01322356060515,1,7309.2998046875
2016-01-21,-0.0044463903340177,0.0097792318869113,-0.0124704557043206,0.0137993171074257,1,7276.7998046875
2016-01-22,0.0200157204450197,0.010693700694725,-0.0139801293587671,0.0142237500513158,1,7422.4501953125
2016-01-25,0.0018457122204607,0.0107348437506767,-0.0155081608918451,0.0143284947011777,1,7436.14990234375
2016-01-27,0.0002151782410606,0.0104547236541619,-0.0177851874675369,0.0142516089059774,1,7437.75
2016-01-28,-0.0017612984647574,0.0104261249258852,-0.0201962794415556,0.0144021616354225,1,7424.64990234375
2016-01-29,0.0187079396565086,0.0115159435682475,-0.021737625132231,0.0151971808268546,1,7563.5498046875
2016-02-01,-0.0010047675458274,0.011348770953211,-0.0235579074597443,0.0151837094933594,1,7555.9501953125
2016-02-02,-0.0132875929604837,0.0109341394875666,-0.0250391433149108,0.0151739326859298,1,7455.5498046875
2016-02-03,-0.0125745253476888,0.0111728799998906,-0.0265706210657712,0.0152068108651412,1,7361.7998046875
2016-02-04,0.0057323204151287,0.011306075052934,-0.027618433173471,0.0153069018965726,1,7404.0
2016-02-05,0.0114938003317464,0.0106428971880088,-0.0272213163997811,0.0151692912123913,1,7489.10009765625
2016-02-08,-0.0135997778542343,0.0109662925066581,-0.0274903561640577,0.0158311987845175,1,7387.25
2016-02-09,-0.0120545270144505,0.0112011541125699,-0.0277379045807446,0.0154300035867936,1,7298.2001953125
2016-02-10,-0.011304156886925,0.0113463016343223,-0.0278156589362012,0.0154129734899749,1,7215.7001953125
2016-02-11,-0.0331707375829912,0.0131035057204636,-0.0292159690429056,0.0161035042119865,1,6976.35009765625
2016-02-12,0.0006593845767279,0.013143718695571,-0.0303860156110892,0.0162229276512362,1,6980.9501953125
2016-02-15,0.026070949499426,0.0145204410415087,-0.0302330982103436,0.016166691609007,1,7162.9501953125
2016-02-16,-0.016012982386442,0.0147073855024002,-0.0301422043370579,0.0164854975686131,1,7048.25
2016-02-17,0.0085411549409428,0.0145817019815795,-0.0305754499895315,0.0169693023355731,1,7108.4501953125
2016-02-18,0.0117184199647948,0.0144598478318214,-0.0298794048110133,0.0160066670835182,1,7191.75
2016-02-19,0.0026419160844022,0.0144503337741259,-0.0290524334082572,0.015545892710665,1,7210.75
2016-02-22,0.0033006004489823,0.0136725071707978,-0.0293258732099054,0.0151905025217553,1,7234.5498046875
2016-02-23,-0.0172782002162744,0.0141105742683832,-0.0300175068890763,0.0158090145618045,1,7109.5498046875
2016-02-24,-0.0127785319564257,0.0142939638017355,-0.0312814947812377,0.0159951538964423,1,7018.7001953125
2016-02-25,-0.0068531346713418,0.0143198488262032,-0.0325565790332797,0.0161183404893455,1,6970.60009765625
2016-02-26,0.0084856255580689,0.0136699587202158,-0.0343917749817996,0.0154579233672201,1,7029.75
2016-02-29,-0.0060742124986663,0.0136670114631292,-0.0362293136428909,0.0169897385640386,1,6987.0498046875
2016-03-01,0.0336694322462356,0.0158184917813198,-0.0361852552822147,0.0173828817958059,1,7222.2998046875
2016-03-02,0.0202913610528372,0.0163038014026462,-0.0351182069290566,0.0174034679212972,1,7368.85009765625
2016-03-03,0.014486656477644,0.0165761262814825,-0.0337033141494748,0.0173092935818467,1,7475.60009765625
2016-03-04,0.0013042431206367,0.0163794776344123,-0.0329451101105731,0.0170778289567079,1,7485.35009765625
2016-03-08,-6.71885323921817e-06,0.0160599014717918,-0.03129016597931,0.0166347478181642,1,7485.2998046875
2016-03-09,0.0062121760267879,0.015808927110106,-0.0288512037624072,0.0170652817945971,1,7531.7998046875
2016-03-10,-0.0060609553529741,0.0156244104819152,-0.0258698019404878,0.0170791284138805,1,7486.14990234375
2016-03-11,0.0032126384433233,0.0132580255305787,-0.0211520659203857,0.015851592452186,1,7510.2001953125
2016-03-14,0.0038014705260878,0.0132377455028174,-0.0164246227149233,0.0151193932267773,1,7538.75
2016-03-15,-0.0103664271057867,0.0125185426511325,-0.0131089064126188,0.0148591231100908,1,7460.60009765625
2016-03-16,0.0051135165863849,0.0117781097395722,-0.0092662329117879,0.0143605702656049,1,7498.75
2016-03-17,0.0018402806717785,0.0117123442780154,-0.0057879858718389,0.0139185137105349,1,7512.5498046875
2016-03-18,0.0122195919302219,0.0117328733297096,-0.0026142211563695,0.0139411622520011,1,7604.35009765625
2016-03-21,0.0131372045027937,0.0119552948400389,0.0003702916290104,0.0140022516478735,1,7704.25
2016-03-22,0.0013823412199436,0.0119636810708131,0.0033243459013298,0.0141919365108899,1,7714.89990234375
2016-03-23,0.0002074035537082,0.0109802110025303,0.0070292711506756,0.0134944633145352,1,7716.5
2016-03-28,-0.01314065992921,0.0110098733669464,0.0107908217902348,0.0139787830057203,1,7615.10009765625
2016-03-29,-0.0023768693023248,0.0108184052946539,0.0149471889009291,0.0139215732361135,1,7597.0
2016-03-30,0.0181914170478478,0.011223010022329,0.0191860637223829,0.0140760381609571,1,7735.2001953125
2016-03-31,0.000413655361265,0.0109817378630104,0.0234479123915571,0.0126409511338126,0,7738.39990234375
2016-04-01,-0.0032758836421172,0.0088339269508915,0.0257672362472999,0.0117336114414202,0,7713.0498046875
2016-04-04,0.0059315058450932,0.0079189225918824,0.027506779818043,0.0116306919134791,0,7758.7998046875
2016-04-05,-0.0200545977846978,0.0088986791211896,0.0275527883818024,0.0120806329763529,0,7603.2001953125
2016-04-06,0.0014664749128432,0.0088991560280084,0.0274870063246272,0.0119757984262073,0,7614.35009765625
2016-04-07,-0.0089173601782048,0.0091656027392137,0.0275557824268351,0.0120367907027436,0,7546.4501953125
2016-04-08,0.0011594855559287,0.009067436068707,0.0273834631343525,0.0115576064936906,0,7555.2001953125
2016-04-11,0.0153800963610923,0.0095439360354625,0.0279853169164614,0.0119472508976988,0,7671.39990234375
